"","Reporting unit name","Municipality and county","County","Change in Rep. vote 2012 to 2016","Rep. vote 2016","Rep. vote 2012","Trump vote in primary","Vote for third party candidates 2016","Voter number 2016","Number of registered voters 2016","Registered voter turnout 2016","Touchscreen model installed in municipality","Proportion of voters using voting machines","Number of voters using voting machines","Number of voters using AVC Edge","Average Rep. vote change 2012-2016 in reporting units with 0% touchscreen use","Average Rep. vote change 2012-2016 in reporting units with 0-25% AVC Edge use","Average Rep. vote change 2012-2016 in reporting units with >25% AVC Edge use","Rep. vote change 2012-2016 above average for 0% touchscreen use","No. of voters voting Rep. above average vote change 2012-2016 with 0% touchscreen use","Proportion of votes from AVC Edge required to flip to match difference from 0% touchscreen use average in Rep. vote change 2012-2016"
"83","CITY OF ASHLAND WARD 6 ASHLAND","CITY OF ASHLAND ASHLAND","ASHLAND",3.22309591485301,30.2931596091205,27.0700636942675,46,6.84039087947883,311,400,0.7775,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.59575968531805,10.0238282951929,NA
"84","CITY OF ASHLAND WARD 7 ASHLAND","CITY OF ASHLAND ASHLAND","ASHLAND",1.55421391857714,24.3697478991597,22.8155339805825,48.3870967741936,11.9747899159664,477,618,0.771844660194175,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.926877689042179,7.41360039161296,NA
"85","CITY OF ASHLAND WARD 8 ASHLAND","CITY OF ASHLAND ASHLAND","ASHLAND",0.847893810104296,33.0218068535826,32.1739130434783,50,9.65732087227414,318,414,0.768115942028985,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.220557580569335,2.69630231613166,NA
"86","CITY OF ASHLAND WARD 9 ASHLAND","CITY OF ASHLAND ASHLAND","ASHLAND",10.6620209059233,30.6620209059233,20,40.9836065573771,8.36236933797909,288,352,0.818181818181818,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,10.0346846763883,30.7066202090591,NA
"87","CITY OF AUGUSTA WARDS 1-5 EAU CLAIRE","CITY OF AUGUSTA EAU CLAIRE","EAU CLAIRE",11.9993913572733,58.2258064516129,46.2264150943396,42.914979757085,4.35483870967742,621,750,0.828,"Dominion (Sequoia)/Command Central-Edge",0.307568438003221,191,191,0.627336229534961,2.45692443158333,10.7432320060251,11.3720551277383,74.5162203286672,0.390137279207681
"88","CITY OF BARABOO WARD 1-14 SAUK","CITY OF BARABOO SAUK","SAUK",NA,41.8691257315127,NA,NA,6.68558255009754,5765,6417,0.898394888577217,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"89","CITY OF BARRON WARD 1-7 BARRON","CITY OF BARRON BARRON","BARRON",9.11755233494364,56.0740740740741,46.9565217391304,39.6378269617706,6.44444444444444,1387,1588,0.873425692695214,"Dominion (Sequoia)/Command Central-Edge",0.664744051910598,921.999999999999,921.999999999999,0.627336229534961,2.45692443158333,10.7432320060251,8.49021610540868,126.460450885668,0.137158840439987
"90","CITY OF BAYFIELD WARD 1-4 BAYFIELD","CITY OF BAYFIELD BAYFIELD","BAYFIELD",-4.32546291760556,21.0982658959538,25.4237288135593,42.8571428571429,5.78034682080925,350,424,0.825471698113208,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-4.95279914714052,-15.1391202116195,NA
"91","CITY OF BEAVER DAM WARDS 1,3,5 DODGE","CITY OF BEAVER DAM DODGE","DODGE",6.9774205147371,43.437708194537,36.4602876797999,37.8661087866109,6.1292471685543,1537,1798,0.854838709677419,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.35008428520214,107.242953311509,NA
"92","CITY OF BEAVER DAM WARDS 2,6 DODGE","CITY OF BEAVER DAM DODGE","DODGE",11.1760334552449,49.5004541326067,38.3244206773619,36.9565217391304,6.9936421435059,1113,1299,0.856812933025404,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,10.5486972257099,124.389252356876,NA
"93","CITY OF BEAVER DAM WARDS 4,10 DODGE","CITY OF BEAVER DAM DODGE","DODGE",11.9966852184133,48.2367758186398,36.2400906002265,36.3970588235294,5.2896725440806,805,958,0.840292275574113,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,11.3693489888783,96.5733160082271,NA
"94","CITY OF BEAVER DAM WARDS 7,12-13 DODGE","CITY OF BEAVER DAM DODGE","DODGE",9.57777709894035,45.6258411843876,36.0480640854473,42.3887587822014,6.72947510094213,1510,1762,0.856980703745743,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,8.95044086940539,144.624434193999,NA
"95","CITY OF BEAVER DAM WARDS 8,14 DODGE","CITY OF BEAVER DAM DODGE","DODGE",7.55702474267921,47.228144989339,39.6711202466598,34.4213649851632,5.97014925373134,952,1059,0.898961284230406,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.92968851314425,71.9428755503061,NA
"96","CITY OF BEAVER DAM WARDS 9,11 DODGE","CITY OF BEAVER DAM DODGE","DODGE",1.01056336418231,45.9659511472983,44.955387783116,33.2089552238806,6.14359733530718,1363,1576,0.864847715736041,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.383227134647349,13.7739786538049,NA
"97","CITY OF BELOIT WARD 1 ROCK","CITY OF BELOIT ROCK","ROCK",6.12944364737765,38.4823848238482,32.3529411764706,52.7272727272727,5.42005420054201,374,447,0.83668903803132,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,5.50210741784269,22.9241192411924,NA
"98","CITY OF BELOIT WARD 10 ROCK","CITY OF BELOIT ROCK","ROCK",11.3740224632317,37.3056994818653,25.9316770186335,65.3846153846154,6.56303972366149,579,728,0.79532967032967,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,10.7466862336967,65.8555900621115,NA
"99","CITY OF BELOIT WARD 11 ROCK","CITY OF BELOIT ROCK","ROCK",2.9005612623107,39.0977443609023,36.1971830985916,54.7872340425532,6.01503759398496,678,806,0.841191066997519,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.27322503277574,19.6658053584665,NA
"100","CITY OF BELOIT WARD 12 ROCK","CITY OF BELOIT ROCK","ROCK",11.2480266007237,25.7261410788382,14.4781144781145,52.7777777777778,4.149377593361,243,343,0.708454810495627,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,10.6206903711887,27.3327046397586,NA
"101","CITY OF BELOIT WARD 13 ROCK","CITY OF BELOIT ROCK","ROCK",3.68687775307585,16.5467625899281,12.8598848368522,47.8260869565217,4.79616306954436,421,531,0.792843691148776,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,3.05954152354089,15.5217553404493,NA
"102","CITY OF BELOIT WARD 14 ROCK","CITY OF BELOIT ROCK","ROCK",8.46674793444399,19.6261682242991,11.1594202898551,55.3846153846154,3.73831775700935,548,720,0.761111111111111,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,7.83941170490903,46.3977786807531,NA
"103","CITY OF BELOIT WARD 15 ROCK","CITY OF BELOIT ROCK","ROCK",1.27787820309256,30.410447761194,29.1325695581015,50.4587155963303,6.52985074626866,544,692,0.786127167630058,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.650541973557599,6.95165742482353,NA
"104","CITY OF BELOIT WARD 16 ROCK","CITY OF BELOIT ROCK","ROCK",2.21504987129987,14.1570141570142,11.9419642857143,44,5.53410553410553,786,1547,0.508080155138979,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.58771364176491,17.410291988417,NA
"105","CITY OF BELOIT WARD 17 ROCK","CITY OF BELOIT ROCK","ROCK",1.36470087289759,29.3506493506493,27.9859484777518,28,7.66233766233766,779,972,0.801440329218107,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.737364643362629,10.6310197998722,NA
"106","CITY OF BELOIT WARD 18 ROCK","CITY OF BELOIT ROCK","ROCK",4.319010752105,29.6625222024867,25.3435114503817,47.4074074074074,7.10479573712256,568,709,0.801128349788434,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,3.69167452257004,24.5319810719564,NA
"107","CITY OF BELOIT WARD 19 ROCK","CITY OF BELOIT ROCK","ROCK",3.11968235961429,36.046511627907,32.9268292682927,40.3508771929825,3.48837209302326,435,529,0.822306238185255,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.49234613007933,13.5706182643222,NA
"108","CITY OF BELOIT WARD 2 ROCK","CITY OF BELOIT ROCK","ROCK",7.57641806028903,43.8172043010753,36.2407862407862,53.4188034188034,7.93010752688172,749,898,0.834075723830735,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.94908183075407,56.7473712715648,NA
"109","CITY OF BELOIT WARD 20 ROCK","CITY OF BELOIT ROCK","ROCK",2.26588830043331,32.8629032258064,30.5970149253731,47.6923076923077,4.63709677419355,499,596,0.837248322147651,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.63855207089835,11.3067826191622,NA
"110","CITY OF BELOIT WARD 21 ROCK","CITY OF BELOIT ROCK","ROCK",1.92798982851,34.584013050571,32.656023222061,47.3053892215569,7.83034257748776,623,757,0.822985468956407,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.30065359897504,12.0113766316173,NA
"111","CITY OF BELOIT WARD 22 ROCK","CITY OF BELOIT ROCK","ROCK",-6.3049670919603,40.3426791277259,46.6476462196862,40.625,7.16510903426791,646,750,0.861333333333333,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-6.93230332149526,-40.7300874140635,NA
"112","CITY OF BELOIT WARD 23 ROCK","CITY OF BELOIT ROCK","ROCK",0.877407164481134,47.9573712255773,47.0799640610961,37.5527426160338,5.59502664298401,1134,1296,0.875,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.250070934946173,9.94979724521606,NA
"113","CITY OF BELOIT WARD 24 ROCK","CITY OF BELOIT ROCK","ROCK",2.1789006394157,43.6974789915966,41.5185783521809,36.0869565217391,6.72268907563025,598,715,0.836363636363636,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.55156440988074,13.0298258237059,NA
"114","CITY OF BELOIT WARD 3 ROCK","CITY OF BELOIT ROCK","ROCK",7.59271099744246,46.195652173913,38.6029411764706,47.5409836065574,6.65760869565217,739,893,0.827547592385218,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.9653747679075,56.1101342710998,NA
"115","CITY OF BELOIT WARD 4 ROCK","CITY OF BELOIT ROCK","ROCK",10.6650478888439,43.8095238095238,33.1444759206799,55.5555555555556,7.3015873015873,634,778,0.814910025706941,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,10.0377116593089,67.6164036152703,NA
"116","CITY OF BELOIT WARD 5 ROCK","CITY OF BELOIT ROCK","ROCK",7.00880500829424,41.0174880763116,34.0086830680174,50.2994011976048,8.2670906200318,634,763,0.830930537352556,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.38146877875928,44.4358237525855,NA
"117","CITY OF BELOIT WARD 6 ROCK","CITY OF BELOIT ROCK","ROCK",3.46376554460556,28.9915966386555,25.5278310940499,52.9411764705882,9.03361344537815,480,581,0.826161790017212,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.8364293150706,16.6260746141067,NA
"118","CITY OF BELOIT WARD 7 ROCK","CITY OF BELOIT ROCK","ROCK",6.14760455820058,25.60706401766,19.4594594594595,53.1645569620253,6.84326710816777,460,648,0.709876543209877,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,5.52026832866562,28.2789809677227,NA
"119","CITY OF BELOIT WARD 8 ROCK","CITY OF BELOIT ROCK","ROCK",23.4230055658627,29.5454545454545,6.12244897959184,66.6666666666667,2.27272727272727,43,59,0.728813559322034,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,22.7956693363277,10.071892393321,NA
"120","CITY OF BELOIT WARD 9 ROCK","CITY OF BELOIT ROCK","ROCK",11.6707853888331,33.695652173913,22.0248667850799,46.1538461538462,7.17391304347826,462,606,0.762376237623762,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,11.0434491592981,53.9190284964089,NA
"121","CITY OF BERLIN WARD 1-6 GREEN LAKE","CITY OF BERLIN GREEN LAKE","GREEN LAKE",8.56047032882336,60.2506714413608,51.6902011125374,40.8405172413793,5.10295434198747,2260,2656,0.850903614457831,"Dominion (Sequoia)/Command Central-Edge",0.295132743362832,667,667,0.627336229534961,2.45692443158333,10.7432320060251,7.9331340992884,193.466629431408,0.290054916688767
"122","CITY OF BERLIN WARD 7 WAUSHARA","CITY OF BERLIN WAUSHARA","WAUSHARA",-5.9622641509434,66.0377358490566,72,41.1764705882353,5.66037735849057,54,56,0.964285714285714,NA,0.203703703703704,11,NA,0.627336229534961,2.45692443158333,10.7432320060251,-6.58960038047836,-3.21962264150944,NA
"123","CITY OF BLACK RIVER FALLS WARD 1 JACKSON","CITY OF BLACK RIVER FALLS JACKSON","JACKSON",NA,45.2991452991453,NA,46.3414634146341,4.05982905982906,479,585,0.818803418803419,"Dominion (Sequoia)/Command Central-Edge",0.108559498956159,52.0000000000002,52.0000000000002,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"124","CITY OF BLACK RIVER FALLS WARD 2 JACKSON","CITY OF BLACK RIVER FALLS JACKSON","JACKSON",NA,41.41689373297,NA,45.2380952380952,7.90190735694823,369,478,0.771966527196653,"Dominion (Sequoia)/Command Central-Edge",0.02710027100271,9.99999999999999,9.99999999999999,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"125","CITY OF BLACK RIVER FALLS WARD 3 JACKSON","CITY OF BLACK RIVER FALLS JACKSON","JACKSON",NA,38.1294964028777,NA,60.7142857142857,8.27338129496403,278,358,0.776536312849162,"Dominion (Sequoia)/Command Central-Edge",0.0323741007194245,9.00000000000001,9.00000000000001,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"126","CITY OF BLACK RIVER FALLS WARD 4 JACKSON","CITY OF BLACK RIVER FALLS JACKSON","JACKSON",NA,52.3696682464455,NA,52.3809523809524,5.21327014218009,424,519,0.816955684007707,"Dominion (Sequoia)/Command Central-Edge",0.0330188679245283,14,14,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"127","CITY OF BLAIR WARDS 1-3 TREMPEALEAU","CITY OF BLAIR TREMPEALEAU","TREMPEALEAU",11.2158168477032,46.8871595330739,35.6713426853707,49.645390070922,6.22568093385214,516,594,0.868686868686869,"Dominion (Sequoia)/Command Central-Edge",0.887596899224806,458,458,0.627336229534961,2.45692443158333,10.7432320060251,10.5884806181682,57.8736149341485,0.126361604659713
"128","CITY OF BLOOMER WARDS 1-4 CHIPPEWA","CITY OF BLOOMER CHIPPEWA","CHIPPEWA",8.89146037029331,62.4141876430206,53.5227272727273,47.625,4.5766590389016,1780,2082,0.854947166186359,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,8.26412414075835,158.267994591221,NA
"129","CITY OF BOSCOBEL WARD 1-4 GRANT","CITY OF BOSCOBEL GRANT","GRANT",15.642279172837,48.6201298701299,32.9778506972929,49.3775933609959,8.52272727272727,1232,1504,0.819148936170213,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,15.014942943302,192.712879409352,NA
"130","CITY OF BRILLION WARD 1-4 CALUMET","CITY OF BRILLION CALUMET","CALUMET",9.07876183937576,62.7075351213282,53.6287732819525,NA,5.30012771392082,1576,1767,0.891907187323147,"Dominion (Premier)-Accuvote TSX",0.275380710659898,433.999999999999,NA,0.627336229534961,2.45692443158333,10.7432320060251,8.4514256098408,143.081286588562,NA
"131","CITY OF BRODHEAD WARDS 1-6 GREEN","CITY OF BRODHEAD GREEN","GREEN",NA,51.0385756676558,NA,NA,7.19584569732938,1354,1473,0.919212491513917,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"132","CITY OF BRODHEAD WARDS 7-8 ROCK","CITY OF BRODHEAD ROCK","ROCK",-13.2369299221357,41.9354838709677,55.1724137931034,30.7692307692308,12.9032258064516,32,42,0.761904761904762,NA,0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-13.8642661516707,-4.23581757508342,NA
"133","CITY OF BROOKFIELD WARD 1 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-14.0922420732339,51.7657992565056,65.8580413297395,18.5117967332123,9.29368029739777,1081,1205,0.897095435684647,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-14.7195783027689,-152.337136811658,NA
"134","CITY OF BROOKFIELD WARD 10 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-13.5051109031965,56.911883589329,70.4169944925256,18.3118741058655,5.3354890864996,1253,1389,0.902087832973362,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-14.1324471327315,-169.219039617052,NA
"135","CITY OF BROOKFIELD WARD 11 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-16.0709248362406,52.497643732328,68.5685685685686,20.9345794392523,6.97455230914232,1062,1208,0.879139072847682,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-16.6982610657756,-170.673221760875,NA
"136","CITY OF BROOKFIELD WARD 12 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-14.7088455744012,56.2351072279587,70.9439528023599,18.359375,7.86338363780778,1277,1476,0.865176151761518,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-15.3361818039362,-187.831957985103,NA
"137","CITY OF BROOKFIELD WARD 13 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-13.358986318408,57.2048611111111,70.5638474295191,19.2675159235669,8.59375,1157,1316,0.879179331306991,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-13.986322547943,-154.563471703981,NA
"138","CITY OF BROOKFIELD WARD 14 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-18.7520988063516,58.0299785867238,76.7820773930754,16.1554192229039,8.99357601713062,935,1089,0.858585858585859,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-19.3794350358866,-175.332123839387,NA
"139","CITY OF BROOKFIELD WARD 15 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-8.63073439064861,60.6361829025845,69.2669172932331,19.9637023593466,5.86481113320079,1010,1175,0.859574468085106,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-9.25807062018357,-87.170417345551,NA
"140","CITY OF BROOKFIELD WARD 16 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-17.1171171171171,57.8828828828829,75,18.705035971223,9.23423423423423,444,510,0.870588235294118,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-17.7444533466521,-75.9999999999999,NA
"141","CITY OF BROOKFIELD WARD 17 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-10.4145586594337,57.3192239858907,67.7337826453244,21.9745222929936,7.67195767195767,1137,1286,0.884136858475894,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-11.0418948889687,-118.413531957761,NA
"142","CITY OF BROOKFIELD WARD 18 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-9.13829637997357,57.975797579758,67.1140939597315,24.1379310344828,6.16061606160616,916,1026,0.892787524366472,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-9.76563260950853,-83.7067948405579,NA
"143","CITY OF BROOKFIELD WARD 19 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-11.2751388242241,56.0145808019441,67.2897196261682,23.4042553191489,7.29040097205346,834,926,0.900647948164147,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-11.9024750537591,-94.034657794029,NA
"144","CITY OF BROOKFIELD WARD 2 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-8.70003058892681,57.2332015810277,65.9332321699545,21.7928902627512,6.6403162055336,1271,1424,0.892556179775281,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-9.32736681846177,-110.57738878526,NA
"145","CITY OF BROOKFIELD WARD 20 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-14.4797638476238,56.0688405797101,70.548604427334,20.7650273224044,5.70652173913043,1115,1209,0.922249793217535,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-15.1071000771588,-161.449366901005,NA
"146","CITY OF BROOKFIELD WARD 21 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-8.83841430276073,56.474428726877,65.3128430296378,25.1121076233184,4.24374319912949,926,1004,0.922310756972112,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-9.46575053229569,-81.8437164435644,NA
"147","CITY OF BROOKFIELD WARD 22 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-12.040462860135,51.2694512694513,63.3099141295863,18.2274247491639,7.78050778050778,1225,1431,0.856044723969252,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-12.66779908967,-147.495670036654,NA
"148","CITY OF BROOKFIELD WARD 23 WAUKESHA","CITY OF BROOKFIELD WAUKESHA","WAUKESHA",-13.4989221305011,50.7368421052632,64.2357642357642,22.1327967806841,7.78947368421053,960,1098,0.87431693989071,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-14.1262583600361,-129.589652452811,NA
